st_str,st_ID#,timer,depth_cmd,depth_ft,pitch_cmd,pitch_deg,rud_deg,h_deg,bce_cmd,bce_mm,batt_cmd,batt_mm,pitchRate_degs,depthRate_fps,sys_amps,sys_volts,int_PSI
            DIVE,03, 1518471288,   3.0,   0.4, -30.0, -11.5,   0.0,   9.2, 110.0, 111.3,  47.0,  47.5,  -1.1,   0.1, 0.025, 26.66,   3.8                          
            DIVE,03, 1518471289,   3.0,   0.5, -30.0, -12.5,   0.0,   9.3, 110.0, 111.2,  46.5,  47.1,  -1.0,   0.3, 0.029, 26.67,   3.8                          
            DIVE,03, 1518471290,   3.0,   0.5, -30.0, -13.6,   0.0,   9.5, 110.0, 110.9,  46.0,  46.6,  -0.9,   0.2, 0.029, 26.50,   3.8                          
            DIVE,03, 1518471291,   3.0,   0.5, -30.0, -14.4,   0.0,   9.8, 110.0, 111.0,  45.6,  46.1,  -0.7,  -0.1, 0.028, 26.70,   3.9                          
            DIVE,03, 1518471292,   3.0,   0.6, -30.0, -15.0,   0.0,  10.0, 110.0, 110.9,  45.4,  45.8,  -0.5,   0.0, 0.037, 26.61,   3.8                          
            DIVE,03, 1518471293,   3.0,   0.8, -30.0, -15.4,   0.0,  10.1, 110.0, 111.0,  45.2,  45.8,  -0.3,  -0.8, 0.026, 26.63,   3.8                          
            DIVE,03, 1518471294,   3.0,   0.8, -30.0, -15.6,   0.0,  10.0, 110.0, 111.0,  45.1,  45.8,  -0.3,  -0.4, 0.027, 26.52,   3.8                          
            DIVE,03, 1518471295,   3.0,   0.7, -30.0, -16.0,   0.0,   9.7, 110.0, 111.2,  44.9,  45.5,  -0.3,  -0.5, 0.028, 26.60,   3.8                          
            DIVE,03, 1518471296,   3.0,   0.9, -30.0, -16.3,   0.0,   9.2, 110.0, 111.8,  44.8,  44.9,  -0.3,   0.2, 0.024, 26.52,   3.8                          
            DIVE,03, 1518471297,   3.0,   0.9, -30.0, -16.6,   0.0,   8.5, 110.0, 111.2,  44.6,  44.3,  -0.3,   0.7, 0.025, 26.64,   3.8                          
            DIVE,03, 1518471298,   3.0,   0.9, -30.0, -16.9,   0.0,   7.7, 110.0, 110.6,  44.4,  44.2,  -0.4,  -0.4, 0.036, 26.41,   3.8                          
            DIVE,03, 1518471299,   3.0,   1.0, -30.0, -17.4,   0.0,   6.9, 110.0, 110.7,  44.2,  44.7,  -0.5,   0.2, 0.029, 26.66,   3.8                          
            DIVE,03, 1518471300,   3.0,   0.7, -30.0, -17.9,   0.0,   6.0, 110.0, 110.6,  43.9,  44.3,  -0.5,  -0.1, 0.025, 26.65,   3.8                          
            DIVE,03, 1518471301,   3.0,   0.7, -30.0, -18.4,   0.0,   5.3, 110.0, 110.2,  43.7,  44.2,  -0.5,   0.3, 0.029, 26.46,   3.8                          
            DIVE,03, 1518471302,   3.0,   1.1, -30.0, -18.8,   0.0,   4.6, 110.0, 110.7,  43.5,  44.0,  -0.3,   0.7, 0.027, 26.41,   3.9                          
            DIVE,03, 1518471303,   3.0,   1.0, -30.0, -19.0,   0.0,   4.0, 110.0, 110.8,  43.5,  43.8,  -0.1,  -0.4, 0.026, 26.61,   3.8                          
            DIVE,03, 1518471304,   3.0,   1.1, -30.0, -19.0,   0.0,   3.5, 110.0, 110.8,  43.5,  43.7,   0.1,   0.2, 0.026, 26.66,   3.7                          
            DIVE,03, 1518471305,   3.0,   1.1, -30.0, -18.8,   0.0,   3.1, 110.0, 110.6,  43.6,  43.5,   0.2,  -0.2, 0.024, 26.70,   3.8                          
            DIVE,03, 1518471306,   3.0,   1.1, -30.0, -18.6,   0.0,   2.7, 110.0, 110.7,  43.8,  43.6,   0.3,   0.3, 0.025, 26.64,   3.8                          
            DIVE,03, 1518471307,   3.0,   1.0, -30.0, -18.2,   0.0,   2.4, 110.0, 110.7,  44.0,  43.6,   0.3,  -0.2, 0.031, 26.55,   3.7                          
            DIVE,03, 1518471308,   3.0,   1.0, -30.0, -17.9,   0.0,   2.0, 110.0, 110.8,  44.2,  43.7,   0.4,   0.5, 0.029, 26.66,   3.8                          
            DIVE,03, 1518471309,   3.0,   1.1, -30.0, -17.5,   0.0,   1.5, 110.0, 110.7,  44.4,  44.1,   0.4,  -0.4, 0.025, 26.73,   3.8                          
            DIVE,03, 1518471310,   3.0,   1.0, -30.0, -17.1,   0.0,   1.0, 110.0, 110.7,  44.6,  44.1,   0.4,  -0.2, 0.025, 26.62,   3.7                          
            DIVE,03, 1518471311,   3.0,   1.0, -30.0, -16.7,   0.0,   1.0, 110.0, 110.9,  44.7,  44.3,   0.3,  -0.5, 0.025, 26.63,   3.8                          
            DIVE,03, 1518471312,   3.0,   1.0, -30.0, -16.4,   0.0,   0.7, 110.0, 110.9,  44.8,  44.4,   0.2,  -0.0, 0.026, 26.59,   3.8                          
            DIVE,03, 1518471313,   3.0,   0.9, -30.0, -16.3,   0.0,   0.4, 110.0, 110.8,  44.8,  44.6,   0.0,   0.8, 0.028, 26.67,   3.8                          
            DIVE,03, 1518471314,   3.0,   0.9, -30.0, -16.3,   0.0,   0.2, 110.0, 110.4,  44.8,  44.4,   0.0,   0.2, 0.025, 26.61,   3.8                          
            DIVE,03, 1518471315,   3.0,   0.9, -30.0, -16.3,   0.0,   0.2, 110.0, 110.1,  44.9,  44.7,   0.1,  -0.6, 0.027, 26.43,   3.8                          
            DIVE,03, 1518471316,   3.0,   0.9, -30.0, -16.2,   0.0,   0.2, 110.0, 110.2,  44.9,  44.7,   0.1,   0.0, 0.026, 26.70,   3.7                          
            DIVE,03, 1518471317,   3.0,   0.8, -30.0, -16.0,   0.0,   0.2, 110.0, 110.3,  45.1,  44.8,   0.2,   0.8, 0.025, 26.69,   3.7                          
            DIVE,03, 1518471318,   3.0,   0.9, -30.0, -15.7,   0.0,   0.3, 110.0, 110.6,  45.2,  44.8,   0.4,   0.3, 0.027, 26.66,   3.8                          
            DIVE,03, 1518471319,   3.0,   0.8, -30.0, -15.3,   0.0,   0.5, 110.0, 110.7,  45.4,  45.1,   0.4,   0.8, 0.029, 26.71,   3.8                          
            DIVE,03, 1518471320,   3.0,   0.9, -30.0, -14.9,   0.0,   0.6, 110.0, 110.2,  45.7,  45.2,   0.4,  -0.7, 0.029, 26.60,   3.8                          
            DIVE,03, 1518471321,   3.0,   0.8, -30.0, -14.4,   0.0,   0.7, 110.0, 110.6,  45.9,  45.2,   0.4,   0.0, 0.031, 26.64,   3.7                          
            DIVE,03, 1518471322,   3.0,   0.8, -30.0, -14.1,   0.0,   1.1, 110.0, 110.9,  46.0,  45.8,   0.2,  -0.1, 0.034, 26.59,   3.8                          
            DIVE,03, 1518471323,   3.0,   0.8, -30.0, -14.0,   0.0,   1.1, 110.0, 111.2,  46.0,  45.7,  -0.0,  -0.4, 0.027, 26.57,   3.8                          
            DIVE,03, 1518471324,   3.0,   0.7, -30.0, -14.1,   0.0,   1.1, 110.0, 110.4,  45.9,  45.7,  -0.2,  -0.1, 0.028, 26.61,   3.8                          
            DIVE,03, 1518471325,   3.0,   0.7, -30.0, -14.4,   0.0,   0.9, 110.0, 110.4,  45.7,  45.7,  -0.4,  -0.3, 0.028, 26.59,   3.8                          
            DIVE,03, 1518471326,   3.0,   0.5, -30.0, -14.8,   0.0,   0.7, 110.0, 110.7,  45.5,  45.7,  -0.4,  -0.2, 0.024, 26.52,   3.8                          
            DIVE,03, 1518471327,   3.0,   0.6, -30.0, -15.2,   0.0,   0.5, 110.0, 110.8,  45.3,  45.7,  -0.3,   0.8, 0.031, 26.40,   3.8                          
            DIVE,03, 1518471328,   3.0,   0.7, -30.0, -15.5,   0.0,   0.4, 110.0, 110.4,  45.2,  45.8,  -0.3,   0.0, 0.035, 26.44,   3.7                          
            DIVE,03, 1518471329,   3.0,   0.7, -30.0, -15.7,   0.0,   0.5, 110.0, 110.3,  45.1,  45.7,  -0.2,   0.2, 0.035, 26.28,   3.7                          
            DIVE,03, 1518471330,   3.0,   0.7, -30.0, -15.8,   0.0,   0.7, 110.0, 110.4,  45.1,  45.4,   0.1,   0.8, 0.036, 26.16,   3.8                          
            DIVE,03, 1518471331,   3.0,   0.7, -30.0, -15.6,   0.0,   0.9, 110.0, 110.4,  45.2,  45.3,   0.2,  -0.4, 0.029, 26.55,   3.8                          
            DIVE,03, 1518471332,   3.0,   0.7, -30.0, -15.4,   0.0,   1.1, 110.0, 110.4,  45.4,  45.3,   0.3,   0.6, 0.029, 26.43,   3.8                          
            DIVE,03, 1518471333,   3.0,   0.7, -30.0, -15.1,   0.0,   1.1, 110.0, 110.6,  45.5,  45.4,   0.3,   0.5, 0.026, 26.61,   3.8                          
            DIVE,03, 1518471334,   3.0,   0.7, -30.0, -14.8,   0.0,   1.1, 110.0, 110.3,  45.6,  45.3,   0.2,  -0.3, 0.028, 26.51,   3.8                          
            DIVE,03, 1518471335,   3.0,   0.9, -30.0, -14.7,   0.0,   1.1, 110.0, 110.7,  45.7,  45.4,   0.1,  -0.5, 0.027, 26.65,   3.8                          
            DIVE,03, 1518471336,   3.0,   0.7, -30.0, -14.6,   0.0,   1.0, 110.0, 110.4,  45.7,  45.3,  -0.1,   0.3, 0.024, 26.49,   3.8                          
            DIVE,03, 1518471337,   3.0,   0.9, -30.0, -14.8,   0.0,   0.8, 110.0, 110.3,  45.6,  45.4,  -0.2,  -0.4, 0.034, 26.63,   3.7                          
            DIVE,03, 1518471338,   3.0,   0.8, -30.0, -15.1,   0.0,   0.7, 110.0, 110.1,  45.4,  45.5,  -0.4,   0.4, 0.027, 26.69,   3.7                          
            DIVE,03, 1518471339,   3.0,   0.8, -30.0, -15.5,   0.0,   0.5, 110.0, 110.4,  45.1,  45.4,  -0.5,   0.4, 0.030, 26.49,   3.8                          
            DIVE,03, 1518471340,   3.0,   0.8, -30.0, -16.0,   0.0,   0.2, 110.0, 110.8,  44.9,  45.4,  -0.5,  -0.3, 0.023, 26.58,   3.8                          
            DIVE,03, 1518471341,   3.0,   0.8, -30.0, -16.5,   0.0,  -0.0, 110.0, 110.6,  44.6,  45.3,  -0.4,   0.4, 0.026, 26.57,   3.8                          
            DIVE,03, 1518471343,   3.0,   0.8, -30.0, -16.9,   0.0,  -0.2, 110.0, 110.4,  44.5,  44.9,  -0.2,   0.9, 0.023, 26.58,   3.8                          
            DIVE,03, 1518471344,   3.0,   0.9, -30.0, -17.0,   0.0,  -0.4, 110.0, 110.6,  44.5,  44.9,  -0.0,   0.5, 0.032, 26.58,   3.8                          
            DIVE,03, 1518471345,   3.0,   0.8, -30.0, -17.0,   0.0,  -0.6, 110.0, 110.4,  44.5,  44.8,   0.1,  -0.1, 0.028, 26.71,   3.8                          
            DIVE,03, 1518471346,   3.0,   1.0, -30.0, -16.8,   0.0,  -0.7, 110.0, 110.3,  44.6,  44.7,   0.2,   0.3, 0.035, 26.62,   3.7                          
            DIVE,03, 1518471347,   3.0,   0.9, -30.0, -16.6,   0.0,  -0.9, 110.0, 110.6,  44.7,  44.7,   0.2,  -0.6, 0.028, 26.62,   3.8                          
            DIVE,03, 1518471348,   3.0,   0.9, -30.0, -16.4,   0.0,  -1.1, 110.0, 110.8,  44.8,  44.7,   0.2,  -0.3, 0.024, 26.69,   3.8                          
            DIVE,03, 1518471349,   3.0,   0.9, -30.0, -16.3,   0.0,  -1.2, 110.0, 110.6,  44.9,  44.4,   0.1,  -1.0, 0.025, 26.63,   3.8                          
            DIVE,03, 1518471350,   3.0,   0.9, -30.0, -16.2,   0.0,  -1.3, 110.0, 110.6,  44.9,  44.6,  -0.0,   0.0, 0.028, 26.65,   3.8                          
            DIVE,03, 1518471351,   3.0,   0.9, -30.0, -16.3,   0.0,  -1.5, 110.0, 110.6,  44.8,  44.7,  -0.1,  -0.5, 0.028, 26.69,   3.8                          
            DIVE,03, 1518471352,   3.0,   0.7, -30.0, -16.5,   0.0,  -1.6, 110.0, 110.6,  44.7,  44.7,  -0.2,   0.3, 0.031, 26.66,   3.7                          
            DIVE,03, 1518471353,   3.0,   0.8, -30.0, -16.7,   0.0,  -1.7, 110.0, 110.6,  44.6,  44.9,  -0.2,  -0.4, 0.025, 26.63,   3.8                          
            DIVE,03, 1518471354,   3.0,   0.9, -30.0, -16.9,   0.0,  -1.8, 110.0, 110.6,  44.5,  44.7,  -0.2,  -0.1, 0.024, 26.55,   3.8                          
            DIVE,03, 1518471355,   3.0,   0.8, -30.0, -17.1,   0.0,  -1.9, 110.0, 110.6,  44.4,  44.6,  -0.2,   0.6, 0.026, 26.66,   3.8                          
            DIVE,03, 1518471356,   3.0,   0.9, -30.0, -17.3,   0.0,  -2.0, 110.0, 110.2,  44.3,  44.7,  -0.1,  -0.0, 0.026, 26.65,   3.8                          
            DIVE,03, 1518471357,   3.0,   0.9, -30.0, -17.3,   0.0,  -2.1, 110.0, 110.2,  44.3,  44.7,   0.0,  -0.3, 0.035, 26.59,   3.8                          
            DIVE,03, 1518471358,   3.0,   0.8, -30.0, -17.3,   0.0,  -2.1, 110.0, 110.4,  44.4,  44.7,   0.1,  -0.0, 0.033, 26.65,   3.7                          
            DIVE,03, 1518471359,   3.0,   0.8, -30.0, -17.1,   0.0,  -2.2, 110.0, 110.3,  44.5,  44.7,   0.2,   0.3, 0.030, 26.64,   3.7                          
            DIVE,03, 1518471360,   3.0,   0.8, -30.0, -16.9,   0.0,  -2.2, 110.0, 110.4,  44.6,  44.7,   0.2,   0.5, 0.033, 26.63,   3.8                          
            DIVE,03, 1518471361,   3.0,   0.7, -30.0, -16.6,   0.0,  -2.3, 110.0, 110.8,  44.8,  44.7,   0.3,   0.4, 0.030, 26.61,   3.7                          
            DIVE,03, 1518471362,   3.0,   0.8, -30.0, -16.3,   0.0,  -2.3, 110.0, 110.7,  44.9,  44.8,   0.3,  -0.6, 0.033, 26.58,   3.8                          
            DIVE,03, 1518471363,   3.0,   1.0, -30.0, -16.1,   0.0,  -2.4, 110.0, 110.4,  45.0,  44.7,   0.3,  -0.9, 0.027, 26.57,   3.7                          
            DIVE,03, 1518471364,   3.0,   0.8, -30.0, -15.8,   0.0,  -2.4, 110.0, 110.3,  45.2,  44.8,   0.2,   0.2, 0.029, 26.57,   3.8                          
            DIVE,03, 1518471365,   3.0,   1.0, -30.0, -15.6,   0.0,  -2.9, 110.0, 110.1,  45.2,  45.1,   0.2,   0.1, 0.024, 26.63,   3.7                          
            DIVE,03, 1518471366,   3.0,   1.0, -30.0, -15.5,   0.0,  -3.3, 110.0, 110.2,  45.3,  44.8,   0.1,  -0.2, 0.030, 26.68,   3.8                          
            DIVE,03, 1518471367,   3.0,   0.9, -30.0, -15.4,   0.0,  -3.6, 110.0, 110.4,  45.3,  45.1,   0.1,  -0.2, 0.029, 26.57,   3.8                          
            DIVE,03, 1518471368,   3.0,   0.8, -30.0, -15.3,   0.0,  -3.9, 110.0, 110.6,  45.3,  45.3,   0.0,   0.2, 0.033, 26.53,   3.8                          
            DIVE,03, 1518471369,   3.0,   0.9, -30.0, -15.3,   0.0,  -4.1, 110.0, 110.7,  45.4,  44.9,   0.0,   0.4, 0.024, 26.67,   3.7                          
            DIVE,03, 1518471370,   3.0,   0.8, -30.0, -15.3,   0.0,  -4.2, 110.0, 110.3,  45.4,  44.9,   0.1,  -0.2, 0.032, 26.81,   3.8                          
            DIVE,03, 1518471371,   3.0,   0.8, -30.0, -15.2,   0.0,  -4.3, 110.0, 110.2,  45.4,  44.8,   0.1,   0.8, 0.026, 26.77,   3.8                          
            DIVE,03, 1518471372,   3.0,   0.7, -30.0, -15.1,   0.0,  -4.3, 110.0, 110.6,  45.5,  45.2,   0.1,   0.5, 0.038, 26.59,   3.8                          
            DIVE,03, 1518471373,   3.0,   0.7, -30.0, -15.1,   0.0,  -4.4, 110.0, 110.4,  45.5,  45.3,  -0.0,  -0.1, 0.029, 26.50,   3.8                          
            DIVE,03, 1518471374,   3.0,   0.8, -30.0, -15.1,   0.0,  -4.6, 110.0, 110.6,  45.4,  45.3,  -0.0,  -0.2, 0.024, 26.66,   3.7                          
            DIVE,03, 1518471375,   3.0,   0.9, -30.0, -15.2,   0.0,  -4.7, 110.0, 110.8,  45.4,  45.4,  -0.0,  -0.6, 0.029, 26.67,   3.8                          
            DIVE,03, 1518471376,   3.0,   0.8, -30.0, -15.2,   0.0,  -4.8, 110.0, 110.8,  45.4,  45.3,  -0.0,  -0.2, 0.025, 26.68,   3.8                          
            DIVE,03, 1518471377,   3.0,   0.8, -30.0, -15.2,   0.0,  -4.9, 110.0, 110.4,  45.4,  45.5,  -0.0,   0.5, 0.026, 26.65,   3.7                          
            DIVE,03, 1518471378,   3.0,   0.7, -30.0, -15.3,   0.0,  -5.1, 110.0, 110.1,  45.4,  45.3,   0.0,   0.8, 0.032, 26.58,   3.8                          
            DIVE,03, 1518471379,   3.0,   0.9, -30.0, -15.2,   0.0,  -5.2, 110.0, 109.6,  45.4,  44.8,   0.0,  -0.4, 0.026, 26.68,   3.8                          
            DIVE,03, 1518471380,   3.0,   0.8, -30.0, -15.2,   0.0,  -5.1, 110.0, 109.8,  45.4,  44.8,   0.0,  -0.1, 0.031, 26.62,   3.8                          
            DIVE,03, 1518471381,   3.0,   1.0, -30.0, -15.3,   0.0,  -5.1, 110.0, 110.1,  45.3,  45.2,  -0.1,  -0.6, 0.025, 26.58,   3.8                          
            DIVE,03, 1518471382,   3.0,   0.7, -30.0, -15.5,   0.0,  -5.3, 110.0, 110.3,  45.2,  45.7,  -0.3,   0.3, 0.026, 26.59,   3.7                          
            RISE,04, 1518471383,  -1.0,   0.8,  30.0, -15.8,   0.0,  -5.3, 110.0, 110.2,  15.0,  45.5,  -0.4,  -0.1, 0.031, 26.61,   3.9                          
            RISE,04, 1518471384,  -1.0,   0.7,  30.0, -16.2,   0.0,  -5.1, 110.0, 110.3,  14.8,  43.6,  -0.2,  -0.1, 0.029, 26.69,   3.8                          
            RISE,04, 1518471385,  -1.0,   0.7,  30.0, -16.1,   0.0,  -4.9, 110.0, 109.9,  15.1,  40.7,   0.7,   0.3, 0.027, 26.66,   3.8                          
            RISE,04, 1518471386,  -1.0,   0.8,  30.0, -14.8,   0.0,  -4.8, 110.0, 109.9,  16.1,  38.1,   2.0,   0.2, 0.029, 26.72,   3.8                          
            RISE,04, 1518471387,  -1.0,   0.9,  30.0, -12.2,   0.0,  -4.6, 110.0, 109.9,  17.7,  34.9,   3.3,  -0.2, 0.026, 26.65,   3.9                          
            RISE,04, 1518471388,  -1.0,   0.8,  30.0,  -8.4,   0.0,  -4.4, 110.0, 110.1,  19.9,  32.3,   4.5,  -0.5, 0.025, 26.41,   3.7                          
            RISE,04, 1518471389,  -1.0,   0.8,  30.0,  -3.4,   0.0,  -4.1, 110.0, 110.6,  22.7,  30.3,   5.5,   0.9, 0.025, 26.72,   3.8                          
            RISE,04, 1518471390,  -1.0,   1.0,  30.0,   3.0,   0.0,  -3.7, 110.0, 111.0,  26.1,  27.4,   6.3,   0.6, 0.030, 26.71,   3.7                          
            RISE,04, 1518471391,  -1.0,   1.0,  30.0,   9.7,   0.0,  -3.2, 110.0, 110.6,  29.7,  26.5,   7.1,  -0.2, 0.032, 26.70,   3.7                          
            RISE,04, 1518471392,  -1.0,   1.1,  30.0,  16.8,   0.0,  -3.0, 110.0, 110.3,  33.1,  28.2,   6.8,  -0.7, 0.025, 26.57,   3.7                          
            RISE,04, 1518471393,  -1.0,   1.1,  30.0,  23.1,   0.0,  -2.8, 110.0, 110.7,  35.7,  31.0,   4.8,  -0.9, 0.026, 26.64,   3.8                          
            RISE,04, 1518471394,  -1.0,   1.1,  30.0,  24.0,   0.0,  -2.9, 110.0, 110.4,  34.3,  33.5,  -2.8,  -0.7, 0.024, 26.56,   3.8                          
            RISE,04, 1518471395,  -1.0,   1.0,  30.0,  21.9,   0.0,  -3.5, 110.0, 110.3,  33.8,  34.2,  -0.7,   0.4, 0.032, 26.64,   3.8                          
            RISE,04, 1518471396,  -1.0,   1.0,  30.0,  22.0,   0.0,  -4.3, 110.0, 110.6,  34.1,  34.2,   0.5,  -0.3, 0.026, 26.62,   3.8                          
            RISE,04, 1518471397,  -1.0,   1.1,  30.0,  22.1,   0.0,  -4.8, 110.0, 110.8,  33.9,  34.3,  -0.6,   0.2, 0.027, 26.66,   3.8                          
            RISE,04, 1518471398,  -1.0,   1.0,  30.0,  21.1,   0.0,  -4.9, 110.0, 110.4,  33.2,  34.2,  -1.2,  -0.0, 0.036, 26.59,   3.8                          
            RISE,04, 1518471399,  -1.0,   0.9,  30.0,  20.0,   0.0,  -4.8, 110.0, 109.1,  32.7,  33.4,  -0.9,   0.7, 0.026, 26.65,   3.7                          
            RISE,04, 1518471400,  -1.0,   1.0,  30.0,  19.1,   0.0,  -4.7, 110.0, 109.3,  32.3,  32.6,  -0.8,  -0.7, 0.040, 26.78,   3.7                          
            RISE,04, 1518471401,  -1.0,   0.8,  30.0,  18.2,   0.0,  -4.1, 110.0, 110.4,  31.9,  32.5,  -0.9,   0.8, 0.032, 26.62,   3.7                          
            RISE,04, 1518471402,  -1.0,   0.8,  30.0,  17.3,   0.0,  -3.7, 110.0, 110.2,  31.4,  31.9,  -0.9,  -0.3, 0.032, 26.69,   3.7                          
            RISE,04, 1518471403,  -1.0,   0.8,  30.0,  16.4,   0.0,  -3.4, 110.0, 109.8,  31.0,  31.7,  -0.8,  -0.6, 0.026, 26.57,   3.7                          
            RISE,04, 1518471404,  -1.0,   0.7,  30.0,  15.6,   0.0,  -3.2, 110.0, 109.9,  30.6,  31.2,  -0.7,   0.3, 0.024, 26.69,   3.8                          
            RISE,04, 1518471405,  -1.0,   0.6,  30.0,  14.9,   0.0,  -3.1, 110.0, 110.6,  30.3,  30.4,  -0.5,  -0.6, 0.028, 26.55,   3.7                          
            RISE,04, 1518471406,  -1.0,   0.7,  30.0,  14.4,   0.0,  -2.8, 110.0, 110.4,  30.1,  30.4,  -0.5,   0.1, 0.034, 26.59,   3.8                          
            RISE,04, 1518471407,  -1.0,   0.6,  30.0,  14.0,   0.0,  -2.6, 110.0, 110.2,  29.9,  30.3,  -0.3,   0.7, 0.022, 26.71,   3.8                          
            RISE,04, 1518471408,  -1.0,   0.6,  30.0,  13.7,   0.0,  -2.6, 110.0, 110.2,  29.8,  30.3,  -0.2,  -0.5, 0.023, 26.64,   3.8                          
 FLOAT_BROADCAST,08, 1518471409,  -1.0,   0.6,  30.0,  13.6,   0.0,  -2.3, 320.0, 115.4,  73.0,  30.8,  -0.0,  -0.3, 0.029, 26.70,   3.7                          
 FLOAT_BROADCAST,08, 1518471410,  -1.0,   0.6,  30.0,  13.6,   0.0,  -1.5, 320.0, 125.7,  73.0,  33.0,  -0.2,   0.1, 0.034, 26.62,   3.8                          
 FLOAT_BROADCAST,08, 1518471411,  -1.0,   0.7,  30.0,  13.3,   0.0,  -0.7, 320.0, 136.7,  73.0,  35.4,  -0.5,  -0.1, 0.024, 26.57,   3.7                          
 FLOAT_BROADCAST,08, 1518471412,  -1.0,   0.5,  30.0,  12.4,   0.0,  -0.0, 320.0, 148.8,  73.0,  38.0,  -1.3,   0.2, 0.027, 26.60,   3.7                          
 FLOAT_BROADCAST,08, 1518471413,  -1.0,   0.6,  30.0,  10.7,   0.0,   0.5, 320.0, 161.0,  73.0,  41.3,  -2.0,  -0.5, 0.028, 26.62,   3.7                          
 FLOAT_BROADCAST,08, 1518471414,  -1.0,   0.6,  30.0,   8.6,   0.0,   0.8, 320.0, 170.3,  73.0,  44.3,  -2.4,  -0.2, 0.027, 26.63,   3.7                          
 FLOAT_BROADCAST,08, 1518471415,  -1.0,   0.4,  30.0,   6.0,   0.0,   0.9, 320.0, 182.0,  73.0,  46.3,  -2.6,  -0.1, 0.037, 26.73,   3.7                          
 FLOAT_BROADCAST,08, 1518471416,  -1.0,   0.3,  30.0,   3.3,   0.0,   0.9, 320.0, 193.7,  73.0,  48.5,  -2.7,   0.0, 0.027, 26.52,   3.7                          
 FLOAT_BROADCAST,08, 1518471417,  -1.0,   0.1,  30.0,   0.7,   0.0,   0.9, 320.0, 206.6,  73.0,  52.2,  -2.1,   0.2, 0.027, 26.64,   3.6                          
 FLOAT_BROADCAST,08, 1518471418,  -1.0,   0.2,  30.0,  -0.3,   0.0,   0.8, 320.0, 219.2,  73.0,  54.4,   0.1,  -0.4, 0.025, 26.62,   3.7                          
 FLOAT_BROADCAST,08, 1518471419,  -1.0,   0.2,  30.0,   0.0,   0.0,   0.7, 320.0, 230.0,  73.0,  57.5,   0.3,   0.0, 0.026, 26.64,   3.6                          
 FLOAT_BROADCAST,08, 1518471420,  -1.0,   0.1,  30.0,   0.3,   0.0,   0.7, 320.0, 240.4,  73.0,  60.5,   0.1,   0.4, 0.025, 26.66,   3.6                          
 FLOAT_BROADCAST,08, 1518471421,  -1.0,   0.2,  30.0,   0.2,   0.0,   0.5, 320.0, 252.4,  73.0,  62.3,  -0.4,  -0.2, 0.024, 26.62,   3.6                          
 FLOAT_BROADCAST,08, 1518471422,  -1.0,   0.2,  30.0,  -0.3,   0.0,   0.4, 320.0, 261.9,  73.0,  64.9,  -0.4,  -0.4, 0.030, 26.56,   3.7                          
 FLOAT_BROADCAST,08, 1518471423,  -1.0,   0.1,  30.0,  -0.6,   0.0,   0.2, 320.0, 276.2,  73.0,  68.4,  -0.1,  -0.3, 0.033, 26.49,   3.6                          
 FLOAT_BROADCAST,08, 1518471424,  -1.0,   0.2,  30.0,  -0.7,   0.0,   0.0, 320.0, 288.0,  73.0,  69.8,   0.0,  -0.1, 0.027, 26.55,   3.6                          
 FLOAT_BROADCAST,08, 1518471425,  -1.0,   0.1,  30.0,  -0.8,   0.0,  -0.2, 320.0, 297.3,  73.0,  72.9,  -0.2,   0.2, 0.025, 26.45,   3.5                          
 FLOAT_BROADCAST,08, 1518471426,  -1.0,   0.1,  30.0,  -1.0,   0.0,  -0.6, 320.0, 304.9,  73.0,  73.3,  -0.2,  -0.0, 0.028, 26.59,   3.6                          
 FLOAT_BROADCAST,08, 1518471427,  -1.0,   0.1,  30.0,  -1.1,   0.0,  -0.9, 320.0, 314.4,  73.0,  72.9,   0.1,   0.1, 0.031, 26.66,   3.5                          
 FLOAT_BROADCAST,08, 1518471428,  -1.0,  -0.1,  30.0,  -0.9,   0.0,  -1.2, 320.0, 315.7,  73.0,  73.2,   0.2,   0.3, 0.025, 26.55,   3.6                          
 FLOAT_BROADCAST,08, 1518471429,  -1.0,  -0.0,  30.0,  -0.8,   0.0,  -1.4, 320.0, 317.1,  73.0,  72.9,   0.0,  -0.2, 0.023, 26.57,   3.6                          
 FLOAT_BROADCAST,08, 1518471430,  -1.0,  -0.1,  30.0,  -0.8,   0.0,  -1.6, 320.0, 317.6,  73.0,  73.3,  -0.1,  -0.1, 0.030, 26.70,   3.5                          
 FLOAT_BROADCAST,08, 1518471431,  -1.0,   0.1,  30.0,  -0.8,   0.0,  -1.7, 320.0, 319.0,  73.0,  73.1,   0.0,  -0.3, 0.027, 26.50,   3.6                          
 FLOAT_BROADCAST,08, 1518471432,  -1.0,   0.1,  30.0,  -0.8,   0.0,  -1.9, 320.0, 318.8,  73.0,  73.1,   0.1,  -0.2, 0.027, 26.49,   3.5                          
 FLOAT_BROADCAST,08, 1518471433,  -1.0,   0.0,  30.0,  -0.8,   0.0,  -1.9, 320.0, 318.4,  73.0,  73.2,  -0.0,   0.3, 0.037, 26.61,   3.5                          
 FLOAT_BROADCAST,08, 1518471434,  -1.0,  -0.1,  30.0,  -0.8,   0.0,  -2.0, 320.0, 317.3,  73.0,  73.2,  -0.0,  -0.1, 0.026, 26.66,   3.5                          
 FLOAT_BROADCAST,08, 1518471435,  -1.0,   0.0,  30.0,  -0.8,   0.0,  -2.2, 320.0, 318.5,  73.0,  73.2,   0.1,   0.1, 0.028, 26.70,   3.6                          
